Date,Precip,MaxAirTemp,RecordMaxTemp,RecordMaxYear,MinAirTemp,RecordMinTemp,RecordMinYear,AvgAirTemp,MaxAirTempTime,MinAirTempTime,MaxRel.Hum.,MinRel.Hum.,Avg.Rel.Hum.,HDD,CDD,GDD,GDD Mod. Sine Wave,Solar Radiation (Langleys),AvgWindDir,AvgWindSpeed,MaxWindSpeed,TimeMaxWindSpeed,MaxSoilTemp2",MinSoilTemp2",AvgSoilTemp2",MaxSoilTemp4",MinSoilTemp4",AvgSoilTemp4",Max50cmAirTemp,Min50cmAirTemp,Avg50cmAirTemp,Max300cmAirTemp,Min300cmAirTemp,Avg300cmAirTemp
9/12/2020,0,82.4,90.0,1961,53.8,39.0,1967,67.6,2:45 PM,7:10 AM,97,60,85,0,2.6,17.6,18.0,408.31,90.4319375,3.2,6.8,5:25 PM,76.7,64.3,70.0,73.4,65.7,69.4,-,-,-,-,-,-,
9/13/2020,0.32,79.1,90.0,1956,63.1,38.0,1953,72.6,4:15 PM,11:55 PM,98,56,80,0,7.5,22.5,21.1,446.91,249.251388888889,5.4,12.5,3:45 AM,77.4,70.5,73.1,74.7,70.6,72.2,-,-,-,-,-,-,
9/14/2020,0,69.6,92.0,1994,51.4,36.0,1964,61.2,2:15 PM,11:35 PM,97,65,84,3.8,0,11.1,10.5,363.57,128.81215625,2.5,8.2,11:00 AM,73.6,65.9,69.3,71.8,67.4,69.7,-,-,-,-,-,-,
9/15/2020,0,72.5,94.0,1991,45.2,38.0,1975,57.6,4:40 PM,7:20 AM,98,48,80,7.3,0,7.6,9.6,449.88,118.008333333333,2.0,7.1,12:55 PM,72.9,61.4,66.6,70.4,63.6,67.0,-,-,-,-,-,-,
9/16/2020,0,75.9,95.0,1955,49.0,38.0,1966,61.1,4:30 PM,7:30 AM,95,48,77,3.9,0,11.0,12.5,404.26,188.787152777778,4.0,8.2,5:55 PM,70.8,61.7,65.8,69.0,63.4,66.1,-,-,-,-,-,-,
9/17/2020,0,67.9,98.0,1955,52.7,36.0,1959,60.8,3:40 PM,10:35 PM,95,52,78,4.1,0,10.8,10.2,292.94,103.310145833333,2.6,6.5,8:30 AM,70.5,63.7,66.0,68.6,64.5,66.1,-,-,-,-,-,-,
9/18/2020,0,62.4,96.0,1955,45.5,35.0,1959,55.0,2:20 PM,11:55 PM,87,47,70,9.9,0,5.0,4.9,379.46,165.973927083333,3.5,8.0,10:55 AM,67.2,60.7,63.5,66.0,62.5,64.3,-,-,-,-,-,-,
9/19/2020,0,64.2,95.0,1955,39.0,33.0,1991,51.2,4:20 PM,3:50 AM,95,45,73,13.7,0,1.2,4.8,502.97,84.2800208333333,3.0,9.1,4:35 PM,67.5,56.7,61.3,65.4,59.0,62.0,-,-,-,-,-,-,
9/20/2020,0,68.4,89.0,1963,36.8,32.0,1991,52.7,3:30 PM,7:25 AM,97,35,73,12.2,0,2.7,6.3,499.2,34.8307291666667,2.9,10.9,12:10 PM,66.6,55.3,60.5,64.6,57.8,61.1,-,-,-,-,-,-,
9/21/2020,0,72.2,91.0,1978,40.4,32.0,1962,55.5,4:10 PM,5:20 AM,95,36,69,9.5,0,5.4,8.5,472.11,83.5312152777777,2.5,7.7,2:50 PM,67.7,55.0,60.7,65.0,57.4,61.1,-,-,-,-,-,-,
9/22/2020,0,76.4,91.0,1970,41.7,29.0,1995,57.5,4:05 PM,6:30 AM,96,35,72,7.5,0,7.4,10.8,379.62,119.421916666667,1.7,6.3,2:40 PM,67.7,55.5,61.0,64.9,57.7,61.1,-,-,-,-,-,-,
9/23/2020,0,80.8,90.0,1980,46.9,30.0,1995,63.5,3:40 PM,6:00 AM,95,45,72,1.4,0,13.5,14.2,391.31,177.279166666667,3.2,8.8,2:55 PM,68.9,57.4,62.7,66.0,59.0,62.4,-,-,-,-,-,-,
9/24/2020,0,79.1,87.0,1968,54.6,34.0,1989,65.3,5:00 PM,7:25 AM,92,40,71,0,0.3,15.3,16.8,396.59,173.571180555556,3.2,8.9,3:40 PM,70.2,61.0,64.8,67.4,61.8,64.3,-,-,-,-,-,-,
9/25/2020,0,81.5,89.0,1959,50.3,36.0,1967,65.8,4:35 PM,5:50 AM,97,42,74,0,0.7,15.7,15.8,413.79,92.3923958333333,2.8,9.6,2:40 PM,71.2,59.3,64.7,68.1,60.8,64.3,-,-,-,-,-,-,
9/26/2020,0,81.6,89.0,1986,56.4,30.0,1991,69.5,3:50 PM,7:10 AM,97,54,75,0,4.5,19.5,18.9,408.74,172.663541666667,6.5,14.5,5:25 PM,71.6,61.4,66.2,68.7,62.4,65.4,-,-,-,-,-,-,
9/27/2020,0,82.5,84.0,1973,61.8,27.0,1991,70.6,4:20 PM,7:45 AM,93,51,74,0,5.5,20.5,22.1,412.07,179.992361111111,8.2,14.8,10:45 AM,72.6,63.7,67.4,69.5,64.2,66.6,-,-,-,-,-,-,
9/28/2020,0.29,73.5,89.0,1954,54.3,34.0,1957,62.9,12:10 PM,11:55 PM,97,74,89,2.0,0,12.9,13.9,120.15,211.147222222222,5.2,10.3,10:15 AM,68.0,62.6,65.6,67.2,63.9,65.7,-,-,-,-,-,-,
9/29/2020,0.01,63.4,97.0,1953,47.4,33.0,1992,54.7,1:50 PM,7:55 AM,97,56,82,10.3,0,4.6,5.8,299.01,192.247916666667,4.7,8.8,3:05 PM,64.7,57.9,61.1,63.8,59.9,62.0,-,-,-,-,-,-,
9/30/2020,0.03,65.4,89.0,1986,47.8,33.0,1993,54.7,2:45 PM,4:00 AM,91,58,78,10.3,0,4.6,6.9,179,212.392013888889,9.6,18.8,3:25 PM,60.0,56.3,58.0,60.8,58.1,59.2,-,-,-,-,-,-,
10/1/2020,0.02,66.3,85.0,1982,43.6,34.0,1992,52.0,4:05 PM,6:20 AM,92,40,77,13.0,0,1.9,6.4,335.47,228.878472222222,6.2,12.7,1:20 PM,61.4,53.8,57.2,60.3,55.8,58.0,-,-,-,-,-,-,
10/2/2020,0,58.2,89.0,1954,39.9,29.0,1974,49.4,2:40 PM,7:55 AM,96,47,74,15.6,0,0,2.4,338.46,261.380555555556,3.5,7.6,1:20 PM,61.5,53.1,56.9,59.8,55.2,57.5,-,-,-,-,-,-,
10/3/2020,0,60.1,93.0,1953,35.8,29.0,1996,48.5,3:05 PM,6:40 AM,96,40,72,16.4,0,0,2.8,294.97,155.518128472222,3.0,7.0,9:00 PM,61.8,51.5,56.4,59.8,53.9,57.0,-,-,-,-,-,-,
10/4/2020,0.19,53.9,86.0,1971,45.1,30.0,1989,49.7,10:55 AM,10:40 PM,97,68,90,15.2,0,0,1.1,80.19,218.789583333333,2.3,6.1,1:05 PM,58.3,55.0,56.6,58.0,56.5,57.2,-,-,-,-,-,-,
10/5/2020,0.02,60.4,86.0,2005,35.1,28.0,1965,47.7,4:35 PM,6:50 AM,98,49,82,17.3,0,0,2.9,403.01,202.738541666667,3.3,9.7,5:30 PM,62.5,50.5,55.7,60.0,52.9,56.2,-,-,-,-,-,-,
10/6/2020,0,73.4,85.0,1997,45.3,29.0,1999,57.4,5:00 PM,6:25 AM,89,42,68,7.5,0,7.4,10.1,321.98,186.595486111111,8.5,16.8,3:45 PM,60.4,52.3,55.9,58.9,54.0,56.2,-,-,-,-,-,-,
10/7/2020,0,77.6,88.0,1963,50.4,26.0,1964,64.2,2:35 PM,11:55 PM,79,33,57,0.8,0,14.1,13.9,356.23,244.042361111111,7.8,14.7,1:55 PM,64.3,55.4,58.8,61.8,56.1,58.4,-,-,-,-,-,-,
10/8/2020,0,71.5,88.0,1963,38.4,27.0,1989,54.4,4:55 PM,8:00 AM,94,35,66,10.5,0,4.4,7.9,387.73,192.989236111111,2.4,9.2,4:30 PM,63.5,52.0,57.3,60.9,54.1,57.5,-,-,-,-,-,-,
10/9/2020,0,80.7,82.0,1997,39.1,30.0,1989,60.2,5:05 PM,7:55 AM,96,32,65,4.8,0,10.1,12.3,356.55,121.687847222222,5.2,12.3,4:00 PM,63.7,51.7,57.5,61.1,53.8,57.4,-,-,-,-,-,-,
10/10/2020,0,77.3,82.0,1997,60.0,26.0,1994,68.9,5:20 PM,11:55 PM,86,60,75,0,3.9,18.9,18.6,202.89,195.888229166667,8.1,15.0,10:25 AM,64.7,59.1,61.6,62.8,59.1,60.6,-,-,-,-,-,-,
10/11/2020,0,68.5,83.0,1961,57.2,21.0,1964,61.4,1:35 PM,3:55 AM,87,70,80,3.6,0,11.4,12.8,239.28,46.6030034722222,6.4,13.8,3:15 PM,66.2,60.0,62.3,63.7,60.1,61.7,-,-,-,-,-,-,
10/12/2020,0.29,75.2,84.0,1962,54.6,24.0,1988,64.4,4:20 PM,7:20 AM,97,67,84,0.6,0,14.3,14.9,175.03,134.009680555555,6.5,13.5,6:20 PM,66.5,58.8,62.6,64.2,59.5,61.9,-,-,-,-,-,-,
10/13/2020,0,67.4,82.0,1956,41.7,26.0,1988,55.0,4:20 PM,7:55 AM,97,36,69,9.9,0,5.0,6.6,364.6,216.082986111111,4.7,9.2,3:35 PM,64.0,54.5,59.2,62.5,56.7,59.7,-,-,-,-,-,-,
10/14/2020,0,66.7,86.0,1989,40.3,27.0,1993,55.3,6:05 PM,7:40 AM,91,50,68,9.7,0,5.2,6.1,150.76,172.665972222222,5.8,13.0,10:25 PM,59.1,52.7,56.2,58.7,54.9,57.0,-,-,-,-,-,-,
10/15/2020,0.14,65.3,84.0,1956,44.9,24.0,1991,55.0,4:40 AM,11:55 PM,92,49,74,9.9,0,5.0,6.1,31.35,208.651388888889,9.0,17.0,10:05 AM,57.1,53.3,55.7,57.6,54.8,56.5,-,-,-,-,-,-,
10/16/2020,0,55.1,84.0,1956,32.4,27.0,1995,44.6,4:15 PM,8:05 AM,96,39,70,20.4,0,0,1.0,353.83,208.484375,4.2,9.9,4:35 PM,56.7,48.5,52.3,55.7,51.1,53.5,-,-,-,-,-,-,
10/17/2020,0,60.9,83.0,1953,34.7,24.0,1977,48.2,4:10 PM,7:45 AM,83,27,53,16.8,0,0,3.1,314.63,179.673611111111,6.0,9.9,12:55 PM,56.3,47.1,51.3,54.9,49.5,52.2,-,-,-,-,-,-,
10/18/2020,0,57.2,83.0,1953,48.8,24.0,1977,52.7,4:25 PM,11:25 PM,96,41,65,12.3,0,2.6,3.1,101.34,171.734513888889,7.8,14.1,4:10 PM,54.5,51.3,52.5,54.0,52.3,53.0,-,-,-,-,-,-,
10/19/2020,0.18,48.9,86.0,1953,44.7,25.0,1992,46.7,0:10 AM,4:35 AM,98,91,96,18.3,0,0,0,40.89,260.274982638889,3.2,10.9,8:50 PM,53.5,51.4,52.6,53.7,52.3,53.1,-,-,-,-,-,-,
10/20/2020,0.29,51.9,83.0,1953,44.7,23.0,1972,48.5,12:40 PM,2:20 AM,98,84,93,16.5,0,0,0.4,92.63,127.980229166667,4.0,10.2,4:45 PM,54.4,50.8,52.6,53.9,51.8,52.8,-,-,-,-,-,-,
10/21/2020,0.85,64.2,82.0,1953,49.6,21.0,1974,58.4,8:35 AM,9:40 PM,98,70,90,6.6,0,8.4,6.9,206.66,179.514479166667,5.6,11.5,8:55 AM,60.4,53.3,57.0,58.6,53.5,56.1,-,-,-,-,-,-,
10/22/2020,0.49,79.1,81.0,1979,52.0,21.0,1997,62.2,3:40 PM,2:10 AM,98,59,87,2.7,0,12.2,15.5,214.28,109.799649305556,4.1,8.6,2:10 AM,63.8,55.3,58.7,61.1,55.6,57.7,-,-,-,-,-,-,
10/23/2020,0.24,80.1,81.0,1963,50.3,22.0,1969,67.4,3:10 PM,11:55 PM,94,64,81,0,2.4,17.4,15.1,251.81,203.006944444445,8.6,18.4,3:20 PM,64.7,58.9,61.2,62.4,58.6,60.2,-,-,-,-,-,-,
10/24/2020,0,50.3,83.0,1963,37.4,20.0,1969,43.3,0:00 AM,11:50 PM,91,70,79,21.6,0,0,1.4,111.64,249.805104166667,4.2,9.9,5:05 AM,60.4,53.2,56.1,60.8,55.0,57.1,-,-,-,-,-,-,
10/25/2020,0,49.9,81.0,1963,36.3,22.0,1969,45.4,3:15 PM,3:00 AM,92,67,78,19.6,0,0,0,112.2,82.6390868055556,4.7,13.5,4:50 PM,54.0,51.4,52.6,55.0,53.0,53.6,-,-,-,-,-,-,
10/26/2020,0.08,47.9,82.0,1963,43.3,22.0,1962,45.3,0:40 AM,10:30 PM,97,75,90,19.6,0,0,0,54.46,240.090649305556,2.8,9.7,12:25 PM,53.5,52.2,52.8,53.7,53.0,53.4,-,-,-,-,-,-,
10/27/2020,0.11,44.9,84.0,1963,40.7,20.0,1962,42.2,2:00 PM,7:20 PM,97,81,90,22.7,0,0,0,41.51,228.130555555556,2.2,6.0,3:25 PM,52.3,50.8,51.5,53.0,51.8,52.3,-,-,-,-,-,-,
10/28/2020,0.05,51.6,78.0,1984,41.1,21.0,1976,45.4,2:50 PM,0:05 AM,98,75,90,19.6,0,0,0.2,179.05,209.579861111111,4.0,10.2,3:40 PM,53.9,50.5,51.7,53.3,51.2,52.0,-,-,-,-,-,-,
10/29/2020,0.35,50.1,77.0,1999,42.6,22.0,1965,46.0,5:15 PM,10:20 AM,97,77,90,18.9,0,0,0,70.45,166.890534722222,2.8,9.9,7:40 PM,52.7,50.5,51.5,52.5,51.1,51.8,-,-,-,-,-,-,
10/30/2020,0,45.0,79.0,1999,36.1,18.0,1988,40.6,0:00 AM,11:55 PM,87,56,76,24.3,0,0,0,141.58,306.601493055556,5.4,13.1,1:25 AM,51.5,48.8,50.1,51.9,50.1,50.9,-,-,-,-,-,-,
10/31/2020,0,52.3,77.0,1956,26.8,26.0,1968,40.0,4:25 PM,7:30 AM,95,52,74,24.9,0,0,0.2,291.23,137.436284722222,4.3,10.2,12:30 PM,50.8,44.2,47.7,50.2,46.5,48.7,-,-,-,-,-,-,
11/1/2020,0.06,51.2,77.0,1974,31.1,21.0,1993,41.8,6:55 AM,11:55 PM,91,61,75,23.2,0,0,0.1,122.01,234.980208333333,10.0,20.5,11:55 AM,48.8,44.3,47.4,49.1,46.5,48.4,-,-,-,-,-,-,
11/2/2020,0,45.6,78.0,1968,25.9,22.0,1996,36.3,4:35 PM,8:20 AM,88,41,66,28.7,0,0,0,243.66,243.243402777778,8.6,14.2,1:25 PM,46.4,42.1,44.2,46.5,44.2,45.5,-,-,-,-,-,-,
11/3/2020,0,62.1,76.0,1961,34.8,17.0,1991,47.2,4:55 PM,8:30 AM,74,43,58,17.7,0,0,3.5,257.49,208.496527777778,7.5,13.7,0:00 AM,49.4,42.4,45.5,48.4,44.0,46.0,-,-,-,-,-,-,
11/4/2020,0,73.1,72.0,1961,44.8,14.0,1991,56.9,4:30 PM,4:05 AM,75,39,58,8.1,0,6.8,9.9,251.52,182.988888888889,9.1,16.6,3:55 PM,52.6,45.6,48.6,51.0,46.5,48.4,-,-,-,-,-,-,
11/5/2020,0,66.2,74.0,1964,52.1,19.0,1991,58.3,4:05 PM,3:30 AM,73,49,63,6.7,0,8.2,9.1,148.32,188.981944444445,8.4,14.6,4:00 PM,52.9,48.9,50.7,51.8,49.2,50.4,-,-,-,-,-,-,
11/6/2020,0,70.8,72.0,1978,46.5,21.0,1967,57.6,5:05 PM,8:30 AM,87,46,68,7.4,0,7.6,9.2,240.07,189.006944444444,6.6,12.1,3:40 PM,54.8,48.8,51.5,53.2,49.5,51.2,-,-,-,-,-,-,
11/7/2020,0,72.1,75.0,1975,45.7,6.0,1991,56.5,3:45 PM,11:55 PM,87,41,68,8.5,0,6.5,9.6,238.55,154.769444444444,4.3,9.8,2:25 PM,55.3,48.9,51.5,53.5,49.7,51.5,-,-,-,-,-,-,
11/8/2020,0,77.9,69.0,1986,41.5,9.0,1991,57.9,3:50 PM,5:00 AM,93,41,71,7.1,0,7.8,11.4,228,68.9357638888889,1.9,7.2,4:40 PM,56.8,47.5,51.6,54.4,48.7,51.4,-,-,-,-,-,-,
11/9/2020,0,78.9,71.0,1975,45.7,15.0,1991,62.8,3:50 PM,7:50 AM,93,49,71,2.2,0,12.7,12.9,226.8,114.459027777778,3.7,10.6,1:35 PM,57.6,49.5,53.4,55.4,50.4,52.9,-,-,-,-,-,-,
11/10/2020,0.04,78.6,76.0,1975,60.5,21.0,1973,68.4,4:10 PM,8:15 AM,83,54,68,0,3.3,18.3,19.5,223.13,170.738541666667,8.0,15.6,4:20 PM,59.4,53.9,56.2,57.3,53.7,55.2,-,-,-,-,-,-,
11/11/2020,0.06,67.4,69.0,1999,32.8,19.0,1996,51.6,1:10 AM,11:50 PM,93,69,82,13.3,0,1.6,5.5,179.52,239.763791666667,6.4,16.4,1:50 AM,58.3,50.7,55.9,57.1,52.8,55.9,-,-,-,-,-,-,
11/12/2020,0,49.6,71.0,1964,27.7,13.0,1986,37.4,3:00 PM,8:15 AM,96,60,84,27.5,0,0,0,241.89,91.1040625,1.9,10.3,1:20 PM,51.3,45.7,48.5,52.7,48.1,50.0,-,-,-,-,-,-,
11/13/2020,0,51.9,71.0,1955,27.6,12.0,1986,38.2,1:55 PM,11:50 PM,97,60,85,26.8,0,0,0.2,207,198.355902777778,3.6,12.2,1:30 PM,49.9,45.0,46.8,49.5,46.8,48.0,-,-,-,-,-,-,
11/14/2020,0.02,45.7,71.0,1956,20.4,13.0,1986,34.5,10:30 PM,8:25 AM,95,55,77,30.5,0,0,0,195.63,145.113402777778,4.6,10.9,10:25 PM,46.0,40.7,43.8,47.3,43.3,45.3,-,-,-,-,-,-,
11/15/2020,0.47,58.0,70.0,1971,40.0,14.0,1986,47.0,6:35 AM,11:55 PM,95,57,78,17.9,0,0,2.3,69.33,195.0125,14.9,27.1,1:55 PM,49.4,44.8,46.9,48.6,46.2,47.2,-,-,-,-,-,-,
11/16/2020,0,45.0,72.0,1964,33.3,15.0,1967,38.6,3:50 PM,8:40 AM,84,52,73,26.4,0,0,0,189.22,221.085069444444,10.3,19.3,0:05 AM,45.3,42.8,44.0,46.2,44.2,45.0,-,-,-,-,-,-,
11/17/2020,0,40.0,70.0,1953,33.1,15.0,1959,36.3,2:50 PM,2:15 AM,90,51,71,28.7,0,0,0,179.99,294.691895833333,4.9,11.5,12:35 PM,45.3,42.5,43.5,45.3,43.9,44.4,-,-,-,-,-,-,
11/18/2020,0,44.4,71.0,1954,22.4,10.0,1959,34.0,4:50 PM,7:30 AM,88,50,67,30.9,0,0,0,199.16,204.402430555556,5.6,11.4,11:10 PM,43.8,39.1,41.6,44.2,41.2,42.9,-,-,-,-,-,-,
11/19/2020,0,65.1,72.0,1975,38.9,18.0,1997,52.2,4:45 PM,0:10 AM,59,30,43,12.7,0,2.2,5.2,189.68,184.587847222222,14.8,21.3,4:30 PM,46.5,41.0,43.4,45.9,42.1,43.6,-,-,-,-,-,-,
11/20/2020,0,65.0,72.0,1953,51.9,12.0,1984,57.0,4:10 PM,9:05 AM,79,37,53,7.9,0,7.0,8.4,194.62,209.939208333333,10.3,16.1,12:25 PM,50.0,45.5,47.4,48.7,45.8,46.9,-,-,-,-,-,-,
11/21/2020,0,51.8,64.0,1975,37.7,12.0,1984,43.6,0:00 AM,10:55 PM,86,64,76,21.3,0,0,0.2,92.05,127.360371527778,3.3,8.1,2:45 AM,48.6,45.5,47.2,48.3,46.6,47.5,-,-,-,-,-,-,
11/22/2020,0.58,41.0,66.0,1979,33.9,12.0,1964,38.5,6:50 AM,11:55 PM,96,77,90,26.5,0,0,0,22.56,148.552545138889,6.3,11.4,6:45 PM,45.5,43.7,44.5,46.6,44.6,45.4,-,-,-,-,-,-,
11/23/2020,0,45.6,66.0,1999,31.7,12.0,1971,38.4,3:55 PM,11:50 PM,95,62,85,26.6,0,0,0,159.8,225.804201388889,4.9,9.6,6:30 AM,46.4,42.9,44.2,45.9,43.8,44.7,-,-,-,-,-,-,
11/24/2020,0.01,41.6,72.0,1999,26.1,14.0,1970,34.4,3:00 PM,6:30 AM,97,73,89,30.6,0,0,0,68.95,69.5475,3.7,8.7,1:30 PM,43.2,39.3,41.5,44.6,41.2,42.7,-,-,-,-,-,-,
11/25/2020,0.44,53.4,48.0,1973,38.7,16.0,1970,47.2,8:45 PM,0:00 AM,95,74,87,17.7,0,0,0.7,31.11,161.857638888889,7.4,12.2,5:20 PM,47.3,42.3,44.4,46.4,43.0,44.2,-,-,-,-,-,-,
11/26/2020,0.01,53.0,64.0,1988,45.7,16.0,1970,49.0,2:40 AM,11:45 PM,95,84,91,15.9,0,0,0.8,49.5,223.699652777778,8.5,13.8,5:00 AM,48.3,47.2,47.8,47.7,46.4,47.3,-,-,-,-,-,-,
11/27/2020,0,45.8,70.0,1990,42.2,13.0,1956,43.9,0:00 AM,8:45 AM,92,81,86,21.1,0,0,0,59.44,230.600347222222,4.4,8.4,3:25 PM,47.5,46.1,46.7,47.3,46.4,46.8,-,-,-,-,-,-,
11/28/2020,0,45.4,66.0,1984,29.5,8.0,1955,37.0,3:50 PM,8:25 AM,96,59,82,28.0,0,0,0,196.49,228.566319444444,4.8,9.0,5:10 PM,46.1,41.8,43.8,46.5,43.3,44.7,-,-,-,-,-,-,
11/29/2020,0,52.4,66.0,1960,32.8,7.0,1955,40.2,3:50 PM,7:45 AM,87,51,72,24.7,0,0,0.3,189.68,164.2125,5.8,11.0,3:10 PM,45.4,40.1,42.4,44.7,41.6,43.1,-,-,-,-,-,-,
11/30/2020,0.45,42.1,63.0,1991,28.8,0.0,1958,35.1,3:30 AM,11:55 PM,98,75,93,29.9,0,0,0,30.68,292.800034722222,6.6,13.2,10:05 AM,43.1,40.6,42.0,43.7,41.6,42.8,-,-,-,-,-,-,
12/1/2020,0.18,32.4,64.0,1975,27.2,9.0,1964,29.4,9:50 PM,9:25 AM,98,84,94,35.6,0,0,0,124.25,275.349652777778,5.1,8.4,2:40 PM,41.0,40.5,40.8,41.7,41.3,41.6,-,-,-,-,-,-,
12/2/2020,0,37.8,65.0,1970,21.4,6.0,1966,30.5,4:25 PM,7:10 AM,93,78,86,34.5,0,0,0,222.7,230.625347222222,6.9,10.6,6:35 PM,40.5,40.2,40.4,41.3,41.0,41.2,-,-,-,-,-,-,
12/3/2020,0,37.8,62.0,1994,26.2,-6.0,1976,32.4,4:35 PM,7:45 AM,86,66,77,32.6,0,0,0,156.24,193.074652777778,9.8,14.9,5:10 PM,40.2,39.9,40.1,41.0,40.6,40.8,-,-,-,-,-,-,
12/4/2020,0,45.3,63.0,1953,34.5,-3.0,2002,39.1,3:35 PM,8:40 AM,92,76,82,25.8,0,0,0,173.88,213.634375,8.1,13.3,1:20 PM,41.3,38.4,40.1,41.3,39.3,40.6,-,-,-,-,-,-,
12/5/2020,0,38.3,62.0,1961,30.4,1.0,1976,34.7,0:20 AM,9:00 AM,93,77,84,30.2,0,0,0,84.27,301.704166666666,3.5,9.9,12:15 PM,41.4,38.9,40.3,41.3,40.0,40.8,-,-,-,-,-,-,
12/6/2020,0,33.1,68.0,1956,29.3,7.0,1974,31.1,2:20 PM,7:35 AM,90,71,81,33.9,0,0,0,59.19,232.60921875,2.1,5.6,11:35 AM,40.7,38.5,39.5,40.8,39.5,40.2,-,-,-,-,-,-,
12/7/2020,0,32.9,56.0,1966,29.6,1.0,1977,31.3,5:15 PM,6:35 AM,88,70,83,33.7,0,0,0,58.48,312.792013888889,4.4,8.5,12:15 PM,39.7,38.1,38.8,40.1,39.2,39.6,-,-,-,-,-,-,
12/8/2020,0,34.9,64.0,2004,24.7,-7.0,2005,31.0,2:35 PM,4:50 AM,90,76,84,33.9,0,0,0,71.44,235.390972222222,5.7,12.3,8:05 PM,39.0,36.4,37.6,39.4,37.7,38.6,-,-,-,-,-,-,
12/9/2020,0,46.1,67.0,1966,29.3,-2.0,2005,36.9,4:50 PM,11:50 PM,95,74,86,28.1,0,0,0,126.39,183.492118055555,7.6,14.0,2:40 AM,41.5,37.4,38.8,40.8,38.3,39.2,-,-,-,-,-,-,
12/10/2020,0,52.9,54.0,1993,23.8,-7.0,1958,35.8,4:45 PM,8:15 AM,97,62,87,29.1,0,0,0.3,184.25,82.2336805555555,1.7,6.5,2:25 PM,41.3,35.7,37.9,40.4,37.0,38.6,-,-,-,-,-,-,
12/11/2020,0,59.1,69.0,1971,40.3,-7.0,1977,46.0,4:25 PM,7:10 AM,93,59,79,19.0,0,0,2.8,153.9,147.353190972222,5.3,10.1,12:20 PM,44.0,38.1,40.5,42.6,39.0,40.3,-,-,-,-,-,-,
12/12/2020,0.18,56.7,61.0,1979,40.9,-8.0,1962,48.0,3:15 PM,3:25 AM,95,76,87,17.0,0,0,1.9,76.7,160.509444444445,8.9,17.9,3:10 PM,46.7,41.7,43.9,45.1,41.8,43.2,-,-,-,-,-,-,
12/13/2020,0,42.7,58.0,1984,32.2,-7.0,1962,36.5,0:05 AM,8:30 AM,91,79,85,28.5,0,0,0,59.25,242.538194444444,4.3,12.7,1:20 AM,44.2,41.5,42.5,44.2,42.1,42.9,-,-,-,-,-,-,
12/14/2020,0,36.0,61.0,1975,23.5,-2.0,1962,32.4,1:35 AM,11:40 PM,91,64,81,32.5,0,0,0,52.48,254.032638888889,4.0,7.7,8:05 AM,41.5,37.4,40.3,42.1,39.3,41.1,-,-,-,-,-,-,
12/15/2020,0,30.9,63.0,1975,19.5,-3.0,1989,25.7,2:20 PM,6:10 AM,89,68,80,39.3,0,0,0,145.05,112.149166666667,3.8,11.5,11:30 PM,37.4,35.0,35.8,39.3,36.6,37.4,-,-,-,-,-,-,
12/16/2020,0.08,30.6,63.0,1971,26.5,-7.0,1989,29.1,9:55 PM,10:55 AM,97,68,85,35.8,0,0,0,43.06,58.4779513888889,6.5,13.3,6:15 AM,36.4,34.9,35.4,36.9,36.2,36.5,-,-,-,-,-,-,
12/17/2020,0.04,30.9,63.0,1984,26.5,-6.0,1989,28.8,1:10 PM,8:20 AM,97,92,95,36.1,0,0,0,46.78,288.653819444444,2.7,6.1,6:15 AM,37.5,36.4,37.2,38.0,36.9,37.6,-,-,-,-,-,-,
12/18/2020,0,35.2,57.0,1984,23.7,0.0,1963,28.6,3:30 PM,11:30 PM,97,69,88,36.4,0,0,0,103.31,203.103472222222,3.1,6.1,1:30 PM,38.2,37.5,37.8,38.4,38.0,38.2,-,-,-,-,-,-,
12/19/2020,0,37.1,60.0,1967,23.1,-6.0,1963,33.2,2:55 PM,0:40 AM,96,76,84,31.8,0,0,0,76.96,164.740277777778,7.4,10.7,9:40 AM,38.0,36.6,37.3,38.3,37.4,37.8,-,-,-,-,-,-,
12/20/2020,0,40.4,60.0,1957,31.7,-6.0,1963,36.4,12:05 PM,8:50 PM,97,84,93,28.6,0,0,0,48.67,200.356597222222,7.3,11.6,2:30 PM,39.9,37.5,38.6,39.6,38.3,38.8,-,-,-,-,-,-,
12/21/2020,0.02,40.7,59.0,1967,32.8,-19.0,1989,36.7,8:55 PM,2:55 AM,94,85,90,28.3,0,0,0,47.21,196.963194444445,7.8,11.8,10:40 PM,39.0,36.6,37.9,39.0,37.5,38.3,-,-,-,-,-,-,
12/22/2020,0.03,41.8,65.0,1967,29.7,-17.0,1989,37.4,2:05 PM,11:55 PM,93,76,87,27.5,0,0,0,70.14,229.754826388889,5.2,12.1,1:15 AM,40.9,38.0,39.3,40.3,38.8,39.3,-,-,-,-,-,-,
12/23/2020,0.04,51.5,57.0,1956,29.8,-11.0,1989,42.4,11:50 PM,0:05 AM,94,50,70,22.6,0,0,0.1,118.49,158.169791666667,10.1,16.5,11:40 PM,41.0,36.5,38.6,40.5,37.5,38.7,-,-,-,-,-,-,
12/24/2020,0.04,51.6,57.0,1955,18.9,-13.0,1983,31.8,0:25 AM,11:55 PM,93,59,80,33.2,0,0,0.1,33.72,233.708333333333,10.6,18.6,3:15 AM,42.1,35.8,39.0,41.4,37.2,39.6,-,-,-,-,-,-,
