STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00332098,"DEFIANCE, OH US",2012-12-21,,,1.02,0,0,,49,30,33
USC00332098,"DEFIANCE, OH US",2012-12-22,,,0.01,0,0,,35,28,30
USC00332098,"DEFIANCE, OH US",2012-12-23,,,0,0,0,,35,20,21
USC00332098,"DEFIANCE, OH US",2012-12-24,,,0,0,0,,37,21,28
USC00332098,"DEFIANCE, OH US",2012-12-25,,,0.03,0,0,,35,25,26
USC00332098,"DEFIANCE, OH US",2012-12-26,,,0,0,0,,35,25,30
USC00332098,"DEFIANCE, OH US",2012-12-27,,,0.1,1.5,2,,35,24,24
USC00332098,"DEFIANCE, OH US",2012-12-28,,,0,0,2,,35,19,23
USC00332098,"DEFIANCE, OH US",2012-12-29,,,0.2,1.7,4,,30,23,26
USC00332098,"DEFIANCE, OH US",2012-12-30,,,0,0,4,,29,20,20
USC00332098,"DEFIANCE, OH US",2012-12-31,,,0,0,4,,28,19,28
USC00332098,"DEFIANCE, OH US",2013-01-01,,,0.05,0.1,3,,33,24,24
USC00332098,"DEFIANCE, OH US",2013-01-02,,,0,0,3,,28,5,8
USC00332098,"DEFIANCE, OH US",2013-01-03,,,0,0,3,,20,8,18
USC00332098,"DEFIANCE, OH US",2013-01-04,,,0,0,3,,28,16,17
USC00332098,"DEFIANCE, OH US",2013-01-05,,,0,0,3,,28,16,24
USC00332098,"DEFIANCE, OH US",2013-01-06,,,0,0,2,,34,24,34
USC00332098,"DEFIANCE, OH US",2013-01-07,,,0,0,2,,35,24,26
USC00332098,"DEFIANCE, OH US",2013-01-08,,,0,0,2,,34,23,27
USC00332098,"DEFIANCE, OH US",2013-01-09,,,0,0,0,,40,27,39
USC00332098,"DEFIANCE, OH US",2013-01-10,,,0,0,0,,44,24,25
USC00332098,"DEFIANCE, OH US",2013-01-11,,,0.75,0,0,,49,25,48
USC00332098,"DEFIANCE, OH US",2013-01-12,,,0.02,0,0,,58,46,48
USC00332098,"DEFIANCE, OH US",2013-01-13,,,1.48,0,0,,58,39,39
USC00332098,"DEFIANCE, OH US",2013-01-14,,,0.29,0,0,,40,21,23
USC00332098,"DEFIANCE, OH US",2013-01-15,,,0,0,0,,25,18,18
USC00332098,"DEFIANCE, OH US",2013-01-16,,,0,0,0,,29,17,20
USC00332098,"DEFIANCE, OH US",2013-01-17,,,0,0,0,,35,20,28
USC00332098,"DEFIANCE, OH US",2013-01-18,,,0,0,0,,41,20,23
USC00332098,"DEFIANCE, OH US",2013-01-19,,,0,0,0,,42,23,42
USC00332098,"DEFIANCE, OH US",2013-01-20,,,0,0,0,,43,20,20
USC00332098,"DEFIANCE, OH US",2013-01-21,,,0,0,0,,48,16,16
USC00332098,"DEFIANCE, OH US",2013-01-22,,,0,0,0,,20,3,3
USC00332098,"DEFIANCE, OH US",2013-01-23,,,0,0,0,,13,3,10
USC00332098,"DEFIANCE, OH US",2013-01-24,,,0,0,0,,18,7,7
USC00332098,"DEFIANCE, OH US",2013-01-25,,,0,0,0,,21,7,7
USC00332098,"DEFIANCE, OH US",2013-01-26,,,0.12,1.5,,,23,7,22
USC00332098,"DEFIANCE, OH US",2013-01-27,,,0,0,0,,28,16,18
USC00332098,"DEFIANCE, OH US",2013-01-28,,,0.35,0,0,,42,18,42
USC00332098,"DEFIANCE, OH US",2013-01-29,,,0.15,0,0,,51,42,51
USC00332098,"DEFIANCE, OH US",2013-01-30,,,0.5,0,0,,64,49,49
USC00332098,"DEFIANCE, OH US",2013-01-31,,,0.15,0.2,0,,49,14,15
USC00332098,"DEFIANCE, OH US",2013-02-01,,,0,0,0,,25,7,9
USC00332098,"DEFIANCE, OH US",2013-02-02,,,0.01,1.5,2,,17,9,17
USC00332098,"DEFIANCE, OH US",2013-02-03,,,0.06,1.7,2,,24,11,12
USC00332098,"DEFIANCE, OH US",2013-02-04,,,0.05,0.5,3,,20,11,19
USC00332098,"DEFIANCE, OH US",2013-02-05,,,0.3,1.5,4,,23,16,16
USC00332098,"DEFIANCE, OH US",2013-02-06,,,0.05,0.5,3,,29,16,19
USC00332098,"DEFIANCE, OH US",2013-02-07,,,0,0,3,,30,18,23
USC00332098,"DEFIANCE, OH US",2013-02-08,,,0.2,0.5,2,,38,23,29
USC00332098,"DEFIANCE, OH US",2013-02-09,,,0,0,0,,31,14,20
USC00332098,"DEFIANCE, OH US",2013-02-10,,,0,0,0,,30,19,30
USC00332098,"DEFIANCE, OH US",2013-02-11,,,0.05,0,0,,46,29,39
USC00332098,"DEFIANCE, OH US",2013-02-12,,,0,0,0,,39,29,29
USC00332098,"DEFIANCE, OH US",2013-02-13,,,0,0,0,,36,26,26
USC00332098,"DEFIANCE, OH US",2013-02-14,,,0,0,0,,35,26,33
USC00332098,"DEFIANCE, OH US",2013-02-15,,,0,0,0,,42,28,29
USC00332098,"DEFIANCE, OH US",2013-02-16,,,0,0,0,,42,20,24
USC00332098,"DEFIANCE, OH US",2013-02-17,,,0,0,0,,27,11,16
USC00332098,"DEFIANCE, OH US",2013-02-18,,,0,0,0,,28,16,23
USC00332098,"DEFIANCE, OH US",2013-02-19,,,0.15,0,0,,53,23,23
USC00332098,"DEFIANCE, OH US",2013-02-20,,,0,0,0,,24,15,16
USC00332098,"DEFIANCE, OH US",2013-02-21,,,0,0,0,,23,16,22
USC00332098,"DEFIANCE, OH US",2013-02-22,,,0.25,1,1,,28,20,24
USC00332098,"DEFIANCE, OH US",2013-02-23,,,0,0,1,,34,24,28
USC00332098,"DEFIANCE, OH US",2013-02-24,,,0,0,0,,30,25,26
USC00332098,"DEFIANCE, OH US",2013-02-25,,,0,0,0,,37,22,35
USC00332098,"DEFIANCE, OH US",2013-02-26,,,0,0,0,,40,29,31
USC00332098,"DEFIANCE, OH US",2013-02-27,,,1.7,0,0,,34,31,33
USC00332098,"DEFIANCE, OH US",2013-02-28,,,0.25,1,1,,34,30,32
USC00332098,"DEFIANCE, OH US",2013-03-01,,,0,0,0,,38,28,28
USC00332098,"DEFIANCE, OH US",2013-03-02,,,0,0,0,,29,24,24
USC00332098,"DEFIANCE, OH US",2013-03-03,,,0,0,0,,28,22,22
USC00332098,"DEFIANCE, OH US",2013-03-04,,,0,0,0,,33,17,21
USC00332098,"DEFIANCE, OH US",2013-03-05,,,0,0,0,,36,21,28
USC00332098,"DEFIANCE, OH US",2013-03-06,,,0.25,5,5,,33,24,26
USC00332098,"DEFIANCE, OH US",2013-03-07,,,0,0,2,,37,23,33
USC00332098,"DEFIANCE, OH US",2013-03-08,,,0,0,0,,38,25,34
USC00332098,"DEFIANCE, OH US",2013-03-09,,,0,0,0,,44,27,29
USC00332098,"DEFIANCE, OH US",2013-03-10,,,0,0,0,,47,29,47
USC00332098,"DEFIANCE, OH US",2013-03-11,,,0,0,0,,62,47,52
USC00332098,"DEFIANCE, OH US",2013-03-12,,,0.05,0,0,,52,32,32
USC00332098,"DEFIANCE, OH US",2013-03-13,,,0,0,0,,35,27,27
USC00332098,"DEFIANCE, OH US",2013-03-14,,,0,0,0,,31,22,22
USC00332098,"DEFIANCE, OH US",2013-03-15,,,0,0,0,,42,22,30
USC00332098,"DEFIANCE, OH US",2013-03-16,,,0.03,0,0,,46,30,32
USC00332098,"DEFIANCE, OH US",2013-03-17,,,0,0,0,,32,26,27
USC00332098,"DEFIANCE, OH US",2013-03-18,,,0.1,0.8,1,,32,27,29
USC00332098,"DEFIANCE, OH US",2013-03-19,,,0,0,0,,35,23,23
USC00332098,"DEFIANCE, OH US",2013-03-20,,,0,0,0,,33,22,23
USC00332098,"DEFIANCE, OH US",2013-03-21,,,0,0,0,,32,17,20
USC00332098,"DEFIANCE, OH US",2013-03-22,,,0,0,0,,32,19,20
USC00332098,"DEFIANCE, OH US",2013-03-23,,,0,0,0,,43,20,22
USC00332098,"DEFIANCE, OH US",2013-03-24,,,0,0,0,,42,22,28
USC00332098,"DEFIANCE, OH US",2013-03-25,,,0.2,2.5,3,,34,28,29
USC00332098,"DEFIANCE, OH US",2013-03-26,,,0.2,0,0,,34,29,31
USC00332098,"DEFIANCE, OH US",2013-03-27,,,0,0,0,,37,31,34
USC00332098,"DEFIANCE, OH US",2013-03-28,,,0,0,0,,46,27,32
USC00332098,"DEFIANCE, OH US",2013-03-29,,,0,0,0,,53,26,38
USC00332098,"DEFIANCE, OH US",2013-03-30,,,0,0,0,,53,26,38
USC00332098,"DEFIANCE, OH US",2013-03-31,,,0,0,0,,56,38,44
USC00332098,"DEFIANCE, OH US",2013-04-01,,,0,0,0,,61,29,32
USC00332098,"DEFIANCE, OH US",2013-04-02,,,0,0,0,,44,29,33
USC00332098,"DEFIANCE, OH US",2013-04-03,,,0,0,0,,45,21,30
USC00332098,"DEFIANCE, OH US",2013-04-04,,,0,0,0,,46,26,29
USC00332098,"DEFIANCE, OH US",2013-04-05,,,0,0,0,,55,29,36
USC00332098,"DEFIANCE, OH US",2013-04-06,,,0,0,0,,54,31,35
USC00332098,"DEFIANCE, OH US",2013-04-07,,,0,0,0,,60,35,45
USC00332098,"DEFIANCE, OH US",2013-04-08,,,0,0,0,,65,35,42
USC00332098,"DEFIANCE, OH US",2013-04-09,,,0,0,0,,72,42,52
USC00332098,"DEFIANCE, OH US",2013-04-10,,,0.05,0,0,,81,46,46
USC00332098,"DEFIANCE, OH US",2013-04-11,,,1.5,0,0,,51,40,40
USC00332098,"DEFIANCE, OH US",2013-04-12,,,0.4,0,0,,41,38,40
USC00332098,"DEFIANCE, OH US",2013-04-13,,,0.2,0,0,,41,37,38
USC00332098,"DEFIANCE, OH US",2013-04-14,,,0.02,0,0,,42,37,38
USC00332098,"DEFIANCE, OH US",2013-04-15,,,0,0,0,,56,38,53
USC00332098,"DEFIANCE, OH US",2013-04-16,,,0.4,0,0,,69,49,49
USC00332098,"DEFIANCE, OH US",2013-04-17,,,0,0,0,,58,44,44
USC00332098,"DEFIANCE, OH US",2013-04-18,,,0.1,0,0,,64,44,64
USC00332098,"DEFIANCE, OH US",2013-04-19,,,1.25,0,0,,77,40,40
USC00332098,"DEFIANCE, OH US",2013-04-20,,,0.04,0,0,,55,35,35
USC00332098,"DEFIANCE, OH US",2013-04-21,,,0,0,0,,45,28,34
USC00332098,"DEFIANCE, OH US",2013-04-22,,,0,0,0,,49,31,44
USC00332098,"DEFIANCE, OH US",2013-04-23,,,0,0,0,,63,42,56
USC00332098,"DEFIANCE, OH US",2013-04-24,,,0.6,0,0,,70,40,40
USC00332098,"DEFIANCE, OH US",2013-04-25,,,0.15,0,0,,43,35,38
USC00332098,"DEFIANCE, OH US",2013-04-26,,,0,0,0,,53,31,40
USC00332098,"DEFIANCE, OH US",2013-04-27,,,0,0,0,,58,37,52
USC00332098,"DEFIANCE, OH US",2013-04-28,,,0.35,0,0,,68,51,51
USC00332098,"DEFIANCE, OH US",2013-04-29,,,0.15,0,0,,59,51,54
USC00332098,"DEFIANCE, OH US",2013-04-30,,,0,0,0,,69,51,55
USC00332098,"DEFIANCE, OH US",2013-05-01,,,0,0,0,,74,54,60
USC00332098,"DEFIANCE, OH US",2013-05-02,,,0,0,0,,81,56,60
USC00332098,"DEFIANCE, OH US",2013-05-03,,,0,0,0,,76,58,65
USC00332098,"DEFIANCE, OH US",2013-05-04,,,0,0,0,,77,55,62
USC00332098,"DEFIANCE, OH US",2013-05-05,,,0,0,0,,70,51,56
USC00332098,"DEFIANCE, OH US",2013-05-06,,,0,0,0,,72,53,55
USC00332098,"DEFIANCE, OH US",2013-05-07,,,0,0,0,,73,51,55
USC00332098,"DEFIANCE, OH US",2013-05-08,,,0,0,0,,73,53,62
USC00332098,"DEFIANCE, OH US",2013-05-09,,,0,0,0,,80,55,68
USC00332098,"DEFIANCE, OH US",2013-05-10,,,0.3,0,0,,81,59,65
USC00332098,"DEFIANCE, OH US",2013-05-11,,,0,0,0,,71,46,47
USC00332098,"DEFIANCE, OH US",2013-05-12,,,0.6,0,0,,56,37,42
USC00332098,"DEFIANCE, OH US",2013-05-13,,,0,0,0,,56,33,45
USC00332098,"DEFIANCE, OH US",2013-05-14,,,0,0,0,,58,45,50
USC00332098,"DEFIANCE, OH US",2013-05-15,,,0,0,0,,82,50,70
USC00332098,"DEFIANCE, OH US",2013-05-16,,,0,0,0,,87,53,68
USC00332098,"DEFIANCE, OH US",2013-05-17,,,0,0,0,,83,54,55
USC00332098,"DEFIANCE, OH US",2013-05-18,,,0,0,0,,80,54,56
USC00332098,"DEFIANCE, OH US",2013-05-19,,,0,0,0,,78,55,62
USC00332098,"DEFIANCE, OH US",2013-05-20,,,0,0,0,,84,62,72
USC00332098,"DEFIANCE, OH US",2013-05-21,,,0,0,0,,89,70,71
USC00332098,"DEFIANCE, OH US",2013-05-22,,,0,0,0,,87,68,69
USC00332098,"DEFIANCE, OH US",2013-05-23,,,0.1,0,0,,80,60,62
USC00332098,"DEFIANCE, OH US",2013-05-24,,,0.03,0,0,,67,41,46
USC00332098,"DEFIANCE, OH US",2013-05-25,,,0,0,0,,67,41,41
USC00332098,"DEFIANCE, OH US",2013-05-26,,,0,0,0,,67,41,54
USC00332098,"DEFIANCE, OH US",2013-05-27,,,0.03,0,0,,70,41,50
USC00332098,"DEFIANCE, OH US",2013-05-28,,,1.2,0,0,,66,49,66
USC00332098,"DEFIANCE, OH US",2013-05-29,,,0,0,0,,80,66,76
USC00332098,"DEFIANCE, OH US",2013-05-30,,,0,0,0,,85,68,70
USC00332098,"DEFIANCE, OH US",2013-05-31,,,0.3,0,0,,87,68,73
USC00332098,"DEFIANCE, OH US",2013-06-01,,,1.3,0,0,,78,62,65
USC00332098,"DEFIANCE, OH US",2013-06-02,,,0.14,0,0,,77,61,64
USC00332098,"DEFIANCE, OH US",2013-06-03,,,0,0,0,,70,49,52
USC00332098,"DEFIANCE, OH US",2013-06-04,,,0,0,0,,66,48,63
USC00332098,"DEFIANCE, OH US",2013-06-05,,,0,0,0,,71,52,61
USC00332098,"DEFIANCE, OH US",2013-06-06,,,0,0,0,,74,56,56
USC00332098,"DEFIANCE, OH US",2013-06-07,,,0,0,0,,71,52,59
USC00332098,"DEFIANCE, OH US",2013-06-08,,,0,0,0,,66,49,62
USC00332098,"DEFIANCE, OH US",2013-06-09,,,0,0,0,,76,60,65
USC00332098,"DEFIANCE, OH US",2013-06-10,,,0.1,0,0,,82,65,66
USC00332098,"DEFIANCE, OH US",2013-06-11,,,0.2,0,0,,80,63,69
USC00332098,"DEFIANCE, OH US",2013-06-12,,,0,0,0,,85,69,69
USC00332098,"DEFIANCE, OH US",2013-06-13,,,1.4,0,0,,87,65,66
USC00332098,"DEFIANCE, OH US",2013-06-14,,,0,0,0,,78,62,64
USC00332098,"DEFIANCE, OH US",2013-06-15,,,0,0,0,,76,58,63
USC00332098,"DEFIANCE, OH US",2013-06-16,,,0.09,0,0,,78,63,68
USC00332098,"DEFIANCE, OH US",2013-06-17,,,0.15,0,0,,82,67,68
USC00332098,"DEFIANCE, OH US",2013-06-18,,,0,0,0,,85,63,63
USC00332098,"DEFIANCE, OH US",2013-06-19,,,0,0,0,,75,51,63
USC00332098,"DEFIANCE, OH US",2013-06-20,,,0,0,0,,75,54,62
USC00332098,"DEFIANCE, OH US",2013-06-21,,,0,0,0,,84,62,74
USC00332098,"DEFIANCE, OH US",2013-06-22,,,0,0,0,,87,70,85
USC00332098,"DEFIANCE, OH US",2013-06-23,,,0,0,0,,90,70,74
USC00332098,"DEFIANCE, OH US",2013-06-24,,,0.3,0,0,,92,67,74
USC00332098,"DEFIANCE, OH US",2013-06-25,,,0,0,0,,86,65,78
USC00332098,"DEFIANCE, OH US",2013-06-26,,,0.75,0,0,,89,67,72
USC00332098,"DEFIANCE, OH US",2013-06-27,,,0.3,0,0,,83,69,69
USC00332098,"DEFIANCE, OH US",2013-06-28,,,0,0,0,,86,66,72
USC00332098,"DEFIANCE, OH US",2013-06-29,,,0,0,0,,83,62,66
USC00332098,"DEFIANCE, OH US",2013-06-30,,,1.27,0,0,,77,61,64
USC00332098,"DEFIANCE, OH US",2013-07-01,,,0.05,0,0,,73,59,60
USC00332098,"DEFIANCE, OH US",2013-07-02,,,0.1,0,0,,68,60,61
USC00332098,"DEFIANCE, OH US",2013-07-03,,,0,0,0,,71,61,66
USC00332098,"DEFIANCE, OH US",2013-07-04,,,0.08,0,0,,82,65,68
USC00332098,"DEFIANCE, OH US",2013-07-05,,,0.02,0,0,,79,68,73
USC00332098,"DEFIANCE, OH US",2013-07-06,,,0,0,0,,81,67,73
USC00332098,"DEFIANCE, OH US",2013-07-07,,,0.28,0,0,,80,66,68
USC00332098,"DEFIANCE, OH US",2013-07-08,,,1.05,0,0,,83,64,71
USC00332098,"DEFIANCE, OH US",2013-07-09,,,0.9,0,0,,84,71,76
USC00332098,"DEFIANCE, OH US",2013-07-10,,,0.1,0,0,,88,74,77
USC00332098,"DEFIANCE, OH US",2013-07-11,,,0.65,0,0,,86,62,65
USC00332098,"DEFIANCE, OH US",2013-07-12,,,0,0,0,,78,58,77
USC00332098,"DEFIANCE, OH US",2013-07-13,,,0,0,0,,78,58,67
USC00332098,"DEFIANCE, OH US",2013-07-14,,,0,0,0,,82,58,74
USC00332098,"DEFIANCE, OH US",2013-07-15,,,0,0,0,,86,72,82
USC00332098,"DEFIANCE, OH US",2013-07-16,,,0,0,0,,90,73,85
USC00332098,"DEFIANCE, OH US",2013-07-17,,,0,0,0,,92,73,79
USC00332098,"DEFIANCE, OH US",2013-07-18,,,0,0,0,,94,74,82
USC00332098,"DEFIANCE, OH US",2013-07-19,,,0.05,0,0,,95,75,79
USC00332098,"DEFIANCE, OH US",2013-07-20,,,0.71,0,0,,92,70,73
USC00332098,"DEFIANCE, OH US",2013-07-21,,,0,0,0,,87,66,70
USC00332098,"DEFIANCE, OH US",2013-07-22,,,0.6,0,0,,84,66,66
USC00332098,"DEFIANCE, OH US",2013-07-23,,,0.1,0,0,,77,66,70
USC00332098,"DEFIANCE, OH US",2013-07-24,,,0,0,0,,86,53,59
USC00332098,"DEFIANCE, OH US",2013-07-25,,,0,0,0,,71,54,61
USC00332098,"DEFIANCE, OH US",2013-07-26,,,0,0,0,,76,56,70
USC00332098,"DEFIANCE, OH US",2013-07-27,,,0.55,0,0,,,,60
USC00332098,"DEFIANCE, OH US",2013-07-28,,,0.15,0,0,,67,52,62
USC00332098,"DEFIANCE, OH US",2013-07-29,,,0,0,0,,73,54,65
USC00332098,"DEFIANCE, OH US",2013-07-30,,,0,0,0,,79,62,69
USC00332098,"DEFIANCE, OH US",2013-07-31,,,0,0,0,,78,65,69
USC00332098,"DEFIANCE, OH US",2013-08-01,,,0,0,0,,76,62,70
USC00332098,"DEFIANCE, OH US",2013-08-02,,,0,0,0,,81,56,66
USC00332098,"DEFIANCE, OH US",2013-08-03,,,1.05,0,0,,72,61,65
USC00332098,"DEFIANCE, OH US",2013-08-04,,,0.03,0,0,,80,55,63
USC00332098,"DEFIANCE, OH US",2013-08-05,,,0,0,0,,75,54,58
USC00332098,"DEFIANCE, OH US",2013-08-06,,,0.03,0,0,,74,58,63
USC00332098,"DEFIANCE, OH US",2013-08-07,,,0,0,0,,79,63,72
USC00332098,"DEFIANCE, OH US",2013-08-08,,,0.05,0,0,,82,67,67
USC00332098,"DEFIANCE, OH US",2013-08-09,,,0,0,0,,74,64,65
USC00332098,"DEFIANCE, OH US",2013-08-10,,,0,0,0,,81,65,75
USC00332098,"DEFIANCE, OH US",2013-08-11,,,0.15,0,0,,78,58,62
USC00332098,"DEFIANCE, OH US",2013-08-12,,,0,0,0,,82,62,67
USC00332098,"DEFIANCE, OH US",2013-08-13,,,0,0,0,,83,60,62
USC00332098,"DEFIANCE, OH US",2013-08-14,,,0,0,0,,71,47,54
USC00332098,"DEFIANCE, OH US",2013-08-15,,,0,0,0,,70,50,55
USC00332098,"DEFIANCE, OH US",2013-08-16,,,0,0,0,,75,55,56
USC00332098,"DEFIANCE, OH US",2013-08-17,,,0,0,0,,77,53,58
USC00332098,"DEFIANCE, OH US",2013-08-18,,,0,0,0,,78,57,66
USC00332098,"DEFIANCE, OH US",2013-08-19,,,0,0,0,,81,56,63
USC00332098,"DEFIANCE, OH US",2013-08-20,,,0,0,0,,85,62,65
USC00332098,"DEFIANCE, OH US",2013-08-21,,,0,0,0,,86,65,71
USC00332098,"DEFIANCE, OH US",2013-08-22,,,0,0,0,,85,68,70
USC00332098,"DEFIANCE, OH US",2013-08-23,,,0.1,0,0,,84,65,68
USC00332098,"DEFIANCE, OH US",2013-08-24,,,0,0,0,,81,56,60
USC00332098,"DEFIANCE, OH US",2013-08-25,,,0,0,0,,81,58,64
USC00332098,"DEFIANCE, OH US",2013-08-26,,,0,0,0,,88,64,72
USC00332098,"DEFIANCE, OH US",2013-08-27,,,0.02,0,0,,89,70,72
USC00332098,"DEFIANCE, OH US",2013-08-28,,,0,0,0,,87,72,76
USC00332098,"DEFIANCE, OH US",2013-08-29,,,0,0,0,,87,66,67
USC00332098,"DEFIANCE, OH US",2013-08-30,,,0,0,0,,85,64,68
USC00332098,"DEFIANCE, OH US",2013-08-31,,,0,0,0,,89,68,73
USC00332098,"DEFIANCE, OH US",2013-09-01,,,0.05,0,0,,87,67,70
USC00332098,"DEFIANCE, OH US",2013-09-02,,,0,0,0,,78,66,69
USC00332098,"DEFIANCE, OH US",2013-09-03,,,0,0,0,,82,56,71
USC00332098,"DEFIANCE, OH US",2013-09-04,,,0,0,0,,76,54,66
USC00332098,"DEFIANCE, OH US",2013-09-05,,,0,0,0,,85,58,71
USC00332098,"DEFIANCE, OH US",2013-09-06,,,0,0,0,,78,51,52
USC00332098,"DEFIANCE, OH US",2013-09-07,,,0,0,0,,78,52,64
USC00332098,"DEFIANCE, OH US",2013-09-08,,,0,0,0,,87,63,67
USC00332098,"DEFIANCE, OH US",2013-09-09,,,0,0,0,,81,59,74
USC00332098,"DEFIANCE, OH US",2013-09-10,,,0,0,0,,90,74,76
USC00332098,"DEFIANCE, OH US",2013-09-11,,,0,0,0,,99,73,76
USC00332098,"DEFIANCE, OH US",2013-09-12,,,0.27,0,0,,97,69,70
USC00332098,"DEFIANCE, OH US",2013-09-13,,,0.05,0,0,,82,49,54
USC00332098,"DEFIANCE, OH US",2013-09-14,,,0,0,0,,63,41,42
USC00332098,"DEFIANCE, OH US",2013-09-15,,,0,0,0,,69,42,49
USC00332098,"DEFIANCE, OH US",2013-09-16,,,0.42,0,0,,58,,56
USC00332098,"DEFIANCE, OH US",2013-09-17,,,0,0,0,,64,42,60
USC00332098,"DEFIANCE, OH US",2013-09-18,,,0,0,0,,70,51,53
USC00332098,"DEFIANCE, OH US",2013-09-19,,,0,0,0,,79,53,69
USC00332098,"DEFIANCE, OH US",2013-09-20,,,0.08,0,0,,81,68,72
USC00332098,"DEFIANCE, OH US",2013-09-21,,,0.34,0,0,,83,58,58
USC00332098,"DEFIANCE, OH US",2013-09-22,,,0,0,0,,71,46,47
USC00332098,"DEFIANCE, OH US",2013-09-23,,,0,0,0,,64,43,49
USC00332098,"DEFIANCE, OH US",2013-09-24,,,0,0,0,,63,41,60
USC00332098,"DEFIANCE, OH US",2013-09-25,,,0,0,0,,67,47,51
USC00332098,"DEFIANCE, OH US",2013-09-26,,,0,0,0,,72,47,51
USC00332098,"DEFIANCE, OH US",2013-09-27,,,0,0,0,,77,47,59
USC00332098,"DEFIANCE, OH US",2013-09-28,,,0,0,0,,76,49,50
USC00332098,"DEFIANCE, OH US",2013-09-29,,,0,0,0,,81,50,63
USC00332098,"DEFIANCE, OH US",2013-09-30,,,0.26,0,0,,63,53,57
USC00332098,"DEFIANCE, OH US",2013-10-01,,,0,0,0,,71,55,62
USC00332098,"DEFIANCE, OH US",2013-10-02,,,0,0,0,,73,62,62
USC00332098,"DEFIANCE, OH US",2013-10-03,,,0,0,0,,80,62,67
USC00332098,"DEFIANCE, OH US",2013-10-04,,,0.16,0,0,,79,66,68
USC00332098,"DEFIANCE, OH US",2013-10-05,,,0.56,0,0,,83,65,66
USC00332098,"DEFIANCE, OH US",2013-10-06,,,0.55,0,0,,75,64,67
USC00332098,"DEFIANCE, OH US",2013-10-07,,,0.23,0,0,,69,44,45
USC00332098,"DEFIANCE, OH US",2013-10-08,,,0,0,0,,62,42,48
USC00332098,"DEFIANCE, OH US",2013-10-09,,,0,0,0,,67,44,58
USC00332098,"DEFIANCE, OH US",2013-10-10,,,0,0,0,,70,43,49
USC00332098,"DEFIANCE, OH US",2013-10-11,,,0,0,0,,71,43,65
USC00332098,"DEFIANCE, OH US",2013-10-12,,,0,0,0,,75,49,52
USC00332098,"DEFIANCE, OH US",2013-10-13,,,0,0,0,,76,52,56
USC00332098,"DEFIANCE, OH US",2013-10-14,,,0,0,0,,71,43,43
USC00332098,"DEFIANCE, OH US",2013-10-15,,,0,0,0,,65,42,47
USC00332098,"DEFIANCE, OH US",2013-10-16,,,0.17,0,0,,64,47,55
USC00332098,"DEFIANCE, OH US",2013-10-17,,,0,0,0,,62,42,46
USC00332098,"DEFIANCE, OH US",2013-10-18,,,0,0,0,,61,40,49
USC00332098,"DEFIANCE, OH US",2013-10-19,,,0.1,0,0,,64,41,42
USC00332098,"DEFIANCE, OH US",2013-10-20,,,0.2,0,0,,49,41,46
USC00332098,"DEFIANCE, OH US",2013-10-21,,,0,0,0,,61,46,55
USC00332098,"DEFIANCE, OH US",2013-10-22,,,0.04,0,0,,58,30,31
USC00332098,"DEFIANCE, OH US",2013-10-23,,,0,0,0,,52,31,31
USC00332098,"DEFIANCE, OH US",2013-10-24,,,0,0,0,,46,31,35
USC00332098,"DEFIANCE, OH US",2013-10-25,,,0,0,0,,45,29,33
USC00332098,"DEFIANCE, OH US",2013-10-26,,,0,0,0,,48,33,40
USC00332098,"DEFIANCE, OH US",2013-10-27,,,0,0,0,,51,32,33
USC00332098,"DEFIANCE, OH US",2013-10-28,,,0,0,0,,54,31,46
USC00332098,"DEFIANCE, OH US",2013-10-29,,,0,0,0,,55,33,33
USC00332098,"DEFIANCE, OH US",2013-10-30,,,0,0,0,,55,33,37
USC00332098,"DEFIANCE, OH US",2013-10-31,,,0.3,0,0,,62,37,60
USC00332098,"DEFIANCE, OH US",2013-11-01,,,1.2,0,0,,62,37,46
USC00332098,"DEFIANCE, OH US",2013-11-02,,,0.05,0,0,,53,44,44
USC00332098,"DEFIANCE, OH US",2013-11-03,,,0.09,0,0,,48,36,44
USC00332098,"DEFIANCE, OH US",2013-11-04,,,0,0,0,,48,33,38
USC00332098,"DEFIANCE, OH US",2013-11-05,,,0,0,0,,51,33,33
USC00332098,"DEFIANCE, OH US",2013-11-06,,,0,0,0,,56,26,52
USC00332098,"DEFIANCE, OH US",2013-11-07,,,0.19,0,0,,56,35,41
USC00332098,"DEFIANCE, OH US",2013-11-08,,,0,0,0,,49,33,34
USC00332098,"DEFIANCE, OH US",2013-11-09,,,0,0,0,,47,25,43
USC00332098,"DEFIANCE, OH US",2013-11-10,,,0,0,0,,59,41,41
USC00332098,"DEFIANCE, OH US",2013-11-11,,,0,0,0,,49,34,41
USC00332098,"DEFIANCE, OH US",2013-11-12,,,0.08,0.8,1,,48,19,26
USC00332098,"DEFIANCE, OH US",2013-11-13,,,0,0,0,,36,20,26
USC00332098,"DEFIANCE, OH US",2013-11-14,,,0,0,0,,36,26,30
USC00332098,"DEFIANCE, OH US",2013-11-15,,,0,0,0,,51,30,46
USC00332098,"DEFIANCE, OH US",2013-11-16,,,0,0,0,,49,38,45
USC00332098,"DEFIANCE, OH US",2013-11-17,,,0.08,0,0,,59,45,59
USC00332098,"DEFIANCE, OH US",2013-11-18,,,0.49,0,0,,65,39,40
USC00332098,"DEFIANCE, OH US",2013-11-19,,,0,0,0,,42,34,34
