Date,Precip,MaxAirTemp,RecordMaxTemp,RecordMaxYear,MinAirTemp,RecordMinTemp,RecordMinYear,AvgAirTemp,MaxAirTempTime,MinAirTempTime,MaxRel.Hum.,MinRel.Hum.,Avg.Rel.Hum.,HDD,CDD,GDD,GDD Mod. Sine Wave,Solar Radiation (Langleys),AvgWindDir,AvgWindSpeed,MaxWindSpeed,TimeMaxWindSpeed,MaxSoilTemp2,MinSoilTemp2,AvgSoilTemp2,MaxSoilTemp4,MinSoilTemp4,AvgSoilTemp4,Max50cmAirTemp,Min50cmAirTemp,Avg50cmAirTemp,Max300cmAirTemp,Min300cmAirTemp,Avg300cmAirTemp
9/21/2014,0.12,71.3,91,1970,55.1,30,1962,64.7,12:55 PM,10:25 PM,97,56,82,0.3,0,14.6,13.1,340.09,,10.4,20.4,3:05 PM,69.3,58.9,64.8,66.7,61.9,65,-,-,-,-,-,-
9/22/2014,0.02,66.3,90.5,2004,45.2,32.7,1999,53.9,6:00 PM,6:30 AM,95,44,71,11,0,3.9,6.7,460.16,,2,9.1,2:45 PM,70.1,53.4,60.2,65.6,57.5,61.2,-,-,-,-,-,-
9/23/2014,0,74.7,90,1980,39.6,27,1974,56.4,4:50 PM,6:20 AM,98,25,71,8.6,0,6.3,9.6,487.85,,1.1,8,9:10 PM,75.8,48.8,60.5,68,54.1,60.4,-,-,-,-,-,-
9/24/2014,0,78.5,88,1960,42.6,29,1974,60.6,4:55 PM,7:25 AM,97,33,72,4.4,0,10.6,12,483.3,,2,10,6:50 PM,78.1,51.5,63.4,69.9,56.1,62.5,-,-,-,-,-,-
9/25/2014,0,79.9,88.7,1986,46.7,32,1989,62.2,4:30 PM,7:20 AM,94,32,70,2.7,0,12.2,13.7,469.19,,0.8,8.5,6:05 PM,79.9,53.5,64.8,71,57.6,63.7,-,-,-,-,-,-
9/26/2014,0.01,80.5,89.9,1999,48.8,35,1966,61.5,3:10 PM,1:30 AM,98,40,81,3.4,0,11.5,14.7,445.34,,1.3,6.3,4:40 PM,80.9,57.2,66.6,72.4,59.9,65.2,-,-,-,-,-,-
9/27/2014,0,80,88.3,1999,48,30.9,1991,61.8,3:25 PM,5:30 AM,98,44,78,3.2,0,11.7,14.2,424.58,,2.3,10.7,3:45 PM,78.7,56.8,66.2,71.4,60,65.2,-,-,-,-,-,-
9/28/2014,0,81.5,89,1973,49.8,27.8,1991,64.6,4:40 PM,6:10 AM,98,39,74,0.4,0,14.5,15.6,410.05,,1.2,8,6:00 PM,81.4,57.4,67.6,72.8,60.5,66.1,-,-,-,-,-,-
9/29/2014,0,80.8,89.6,1986,48.2,30,1961,64.5,5:00 PM,6:55 AM,98,33,70,0.5,0,14.4,14.6,448.5,,1.3,8.6,1:30 PM,80.9,57.5,67.7,72.5,60.8,66.3,-,-,-,-,-,-
9/30/2014,0.41,60.1,96,1953,51.4,32,1957,56.5,6:00 AM,11:10 PM,96,75,86,8.4,0,6.5,5.7,136.78,,1.5,7.3,5:25 AM,64.9,57.8,62.1,66.9,61.1,63.4,-,-,-,-,-,-
10/1/2014,0,70.3,87,1982,43,30.8,2003,56.5,5:20 PM,6:55 AM,98,53,82,8.5,0,6.4,8.1,278.03,,1.6,6.8,4:40 PM,67.5,52.1,59.4,64.5,56.9,60.6,-,-,-,-,-,-
10/2/2014,0.1,81.4,86.1,2005,50.5,27,1974,64.3,2:55 PM,4:15 AM,97,47,81,0.7,0,14.2,15.9,234.4,,3.1,10.5,12:35 PM,68.8,53.3,61.1,64.9,56.9,60.9,-,-,-,-,-,-
10/3/2014,0.48,71.4,88.5,2005,48.9,24,1974,63.6,12:00 AM,11:55 PM,94,68,83,1.4,0,13.5,10.2,112.42,,11.1,23.5,10:35 AM,65.6,56.4,62.3,64,60,62.8,-,-,-,-,-,-
10/4/2014,0.08,48.8,90,1953,39.6,26,1974,44.1,12:00 AM,7:40 AM,93,53,78,20.9,0,0,0,172.25,,15.3,24,3:00 PM,56.3,46.9,50.4,60,51.3,54.6,-,-,-,-,-,-
10/5/2014,0,58.9,86.7,1997,39.3,25,1965,48.5,4:25 PM,6:05 AM,88,38,67,16.5,0,0,2.6,231.22,,11.8,21,4:45 PM,53.8,43.9,48.5,53.5,49,51.2,-,-,-,-,-,-
10/6/2014,0.02,61.1,88,1963,42.7,24.2,1988,52.1,5:15 PM,4:45 AM,92,65,82,12.8,0,2.1,3.9,106.9,,5.8,17.1,11:50 AM,55.6,46.4,51,54.7,50.3,52.5,-,-,-,-,-,-
10/7/2014,0.41,57.5,88,1963,44.4,24,1952,51.5,2:50 PM,5:50 AM,97,82,91,13.5,0,1.5,2.5,68.86,,5.4,10.6,1:50 AM,55.4,47.3,51.3,55,50.9,52.9,-,-,-,-,-,-
10/8/2014,0.02,62.7,84,1997,42.4,27,1952,51.9,3:40 PM,10:40 PM,95,33,72,13,0,1.9,4.6,379.3,,9.7,22.2,5:00 PM,58.1,46.3,51.3,55.7,50,52.6,-,-,-,-,-,-
10/9/2014,0,61.8,82,1970,42.8,24.4,1989,50.6,4:55 PM,12:10 AM,87,50,71,14.3,0,0.6,4.2,248.29,,4.3,10.6,5:00 PM,59.1,45.8,50.3,55.6,49.2,51.7,-,-,-,-,-,-
10/10/2014,0,58.7,83,1961,36,28.8,1993,46.7,3:00 PM,7:50 AM,95,55,80,18.3,0,0,2.3,231.96,,0.2,5.5,12:05 AM,58.5,43.4,50,55.2,47.9,51.4,-,-,-,-,-,-
10/11/2014,0,58.7,84,1962,35.4,17,1964,46.9,2:45 PM,7:35 AM,95,39,72,18,0,0,2.3,375.43,,1,10.3,4:15 PM,61.8,42.5,50.7,56.2,47.5,51.7,-,-,-,-,-,-
10/12/2014,0,66.2,82.9,1995,34.6,25.3,1988,49.7,5:20 PM,6:45 AM,91,35,69,15.3,0,0,5.2,398.22,,4.4,10.9,11:40 AM,63.6,40.3,50.7,57,45.7,50.9,-,-,-,-,-,-
10/13/2014,0.04,77.4,82.5,1995,56.8,23.1,1988,66.4,3:55 PM,2:00 AM,95,60,82,0,1.3,16.3,17,187.52,,7.7,13.5,3:50 PM,66.6,53.5,59.3,61.2,53.8,57.1,-,-,-,-,-,-
10/14/2014,0.28,75.2,84.9,1989,58,26.1,2002,66.8,2:15 PM,11:55 PM,95,61,79,0,1.7,16.7,16.5,78.15,,9.8,21.4,3:20 PM,64.3,58.4,61.6,61.5,59.3,60.3,-,-,-,-,-,-
10/15/2014,0.16,62.7,85,1968,50.7,25.5,2006,56.4,2:00 PM,11:55 PM,97,74,91,8.6,0,6.3,6.6,164.55,,2.6,7.9,1:15 PM,62.3,53.3,57.6,60.1,55.7,58,-,-,-,-,-,-
10/16/2014,0.22,64.8,83,1963,47.4,25.4,1991,55.1,1:45 PM,4:30 AM,99,71,92,9.8,0,5.1,6.5,158.62,,3,11.3,2:55 PM,63.8,52.5,56.6,59.4,54.8,57.1,-,-,-,-,-,-
10/17/2014,0.06,69.2,83,1963,52.6,22.1,1982,58.3,2:35 PM,7:45 AM,95,50,80,6.7,0,8.2,10,253.8,,12.7,23.3,2:55 PM,62.3,52.9,56.7,59.2,55.2,57.1,-,-,-,-,-,-
10/18/2014,0,54.1,84,1963,43.9,21,1976,48.1,12:00 AM,7:50 AM,91,71,83,16.9,0,0,1.1,113.05,,7,17.3,2:20 AM,55.1,48.1,51.3,56.7,52.1,53.7,-,-,-,-,-,-
10/19/2014,0,52.7,81,1953,29.8,21,1976,43.2,4:55 PM,7:30 AM,97,49,75,21.7,0,0,0.4,327.2,,3.7,11.1,5:05 PM,55.8,40.9,48.2,53,46.7,50.3,-,-,-,-,-,-
10/20/2014,0.11,56.1,85,1953,46,22,1972,50.8,12:25 PM,4:55 AM,97,69,87,14.2,0,0.7,2.1,85.78,,7.8,15.4,12:55 PM,53.4,46.9,49.9,52.9,49.3,50.9,-,-,-,-,-,-
10/21/2014,0,51.8,85,1953,44.2,17,1974,47.9,2:15 AM,11:55 PM,96,77,87,17,0,0,0.3,59.32,,3.5,9.6,6:10 AM,52.1,47.4,49.9,52.2,50.1,51.5,-,-,-,-,-,-
10/22/2014,0,54.8,85,1953,39.8,19,1974,46.1,4:55 PM,11:55 PM,94,66,83,18.9,0,0,1.1,119.35,,1.1,7,9:00 PM,54.3,46.3,48.7,52.6,48.9,50.2,-,-,-,-,-,-
10/23/2014,0,59.6,84,1963,31.3,22.4,1982,42.6,5:35 PM,6:55 AM,98,55,87,22.3,0,0,2.4,283.3,,0.4,6.5,1:40 AM,58.6,41,48.2,54.1,45.6,49.5,-,-,-,-,-,-
10/24/2014,0,62.2,83,1963,35.2,21.3,1982,49,4:30 PM,1:15 AM,96,57,81,15.9,0,0,3.6,229.84,,2.1,9,12:05 PM,56.3,41.9,48.7,53.2,45.9,49.5,-,-,-,-,-,-
10/25/2014,0,71.1,82,1963,46.3,19,1960,57,3:45 PM,11:35 PM,93,41,73,8,0,6.9,9.3,326.12,,9.3,19,4:25 PM,62.7,48,53.4,57.2,49.9,52.7,-,-,-,-,-,-
10/26/2014,0,63.4,81,1963,35.7,22,1962,48.6,4:45 PM,8:25 AM,88,31,62,16.4,0,0,4.1,361.15,,4.3,12.6,3:50 PM,59.8,41.2,49.1,54.5,46.2,50.2,-,-,-,-,-,-
10/27/2014,0,78.3,77.7,1984,36,22,1962,59.3,4:10 PM,2:20 AM,88,44,66,5.6,0,9.3,10.7,258.61,,6.6,18.6,2:35 PM,63.8,43.4,52.7,57.4,46.9,51.5,-,-,-,-,-,-
10/28/2014,0.01,68.2,78.9,1999,49,21,1976,61.7,8:20 AM,11:20 PM,91,57,75,3.3,0,11.6,8.7,105.8,,13,20.5,9:05 AM,59.6,50.4,57.1,57.6,53.4,56.4,-,-,-,-,-,-
10/29/2014,0,51.1,79.2,1999,40.2,19,1965,45.8,1:40 PM,8:00 AM,89,61,78,19.2,0,0,0.1,161.61,,9.5,17.4,12:25 PM,52.1,44.6,48.5,53.4,48.8,50.7,-,-,-,-,-,-
10/30/2014,0,50,76.6,1999,32.5,22,1963,43.9,3:15 PM,8:10 AM,97,57,79,21,0,0,0,218.74,,1.6,6.7,12:30 AM,55,41.4,48.3,52,46.1,49.3,-,-,-,-,-,-
10/31/2014,0.13,43.7,75,1971,33,19.4,1988,40.9,11:35 AM,11:55 PM,95,81,88,24,0,0,0,48.68,,6.8,13.1,8:00 PM,47.7,40.8,45.6,49.7,45.5,48,-,-,-,-,-,-
11/1/2014,0.02,42.3,78,1968,25.1,22,1954,34.5,2:25 PM,11:15 PM,97,59,81,30.5,0,0,0,245.39,,6.5,11,12:20 AM,47.8,37.4,41.3,46.6,42.4,44.2,-,-,-,-,-,-
11/2/2014,0,46.6,77,1961,22.3,20.7,1996,33.6,5:00 PM,7:40 AM,90,40,70,31.3,0,0,0,330.63,,4.3,9.8,4:00 AM,48,33.2,38.4,44.9,38.6,41.4,-,-,-,-,-,-
11/3/2014,0,63.1,77.9,2003,31.7,19.7,2006,47,4:30 PM,2:35 AM,81,31,55,17.9,0,0,3.7,267.63,,9.1,21.4,12:45 PM,51.2,36.2,42.5,47.3,39.9,43.1,-,-,-,-,-,-
11/4/2014,0.06,59.5,78.5,2003,43.8,17,1966,51.8,11:40 AM,12:00 AM,95,46,68,13.2,0,1.7,3.3,74.44,,13.8,22.5,1:20 PM,50.4,42.6,46.8,48.6,44.4,46.6,-,-,-,-,-,-
11/5/2014,0,58.9,72,1959,39.2,15.2,1991,46.6,4:35 PM,8:10 AM,95,50,80,18.4,0,0,2.6,299.96,,7.6,14.1,12:15 AM,54,41.2,46.6,50.2,44.3,47.2,-,-,-,-,-,-
11/6/2014,0.13,48,73,1978,39,20,1967,44.9,4:45 PM,1:10 AM,96,82,91,20.1,0,0,0,36.88,,7.1,14.2,5:05 PM,47.4,42.5,45.1,47.4,45,46.3,-,-,-,-,-,-
11/7/2014,0,44.1,76,1975,31.3,10.6,1991,38.2,5:05 PM,8:45 AM,90,60,78,26.7,0,0,0,215.84,,5.8,12.6,4:25 AM,47,37.9,42.5,46.8,42.3,44.6,-,-,-,-,-,-
11/8/2014,0,46.1,69.7,1986,35.3,7.2,1991,40.7,1:45 PM,2:50 AM,88,72,81,24.2,0,0,0,62.41,,9.6,18.5,1:25 PM,43.5,38.4,40.9,44.1,41.7,42.9,-,-,-,-,-,-
11/9/2014,0,46.7,75,1975,32.6,9.1,1991,39.8,5:30 PM,8:30 AM,93,60,79,25.1,0,0,0,164.84,,7.8,16.2,2:05 PM,44.6,36.8,40.8,44.1,40.6,42.7,-,-,-,-,-,-
11/10/2014,0,62.3,73,1975,42.3,17.3,1991,50.3,4:10 PM,8:10 AM,78,33,59,14.7,0,0.2,4.3,263.32,,6.9,13.8,4:15 PM,52.6,40,45,48.4,42.5,44.8,-,-,-,-,-,-
11/11/2014,0.03,65.4,72,1964,40.1,19,1952,51.7,2:25 PM,11:50 PM,94,56,70,13.2,0,1.7,5.4,186.81,,13.6,23,1:55 PM,55.7,42.9,47.3,50.4,44.4,46.8,-,-,-,-,-,-
11/12/2014,0.01,40.2,72,1964,30.7,17,1976,34.3,12:00 AM,11:55 PM,91,70,78,30.6,0,0,0,53.41,,9.6,15.6,3:45 AM,45,36.8,40.1,47.3,40.6,43.3,-,-,-,-,-,-
11/13/2014,0,34.8,73,1955,23.7,13.1,1986,28.8,2:20 PM,11:50 PM,93,63,82,36.2,0,0,0,133.17,,8.7,14.2,1:10 PM,39.8,33.7,36,40.6,38.2,39.4,-,-,-,-,-,-
11/14/2014,0,34,71,1971,18.2,12,1986,26.1,2:35 PM,7:30 AM,91,58,82,38.9,0,0,0,199.88,,5.8,11.7,3:30 PM,33.7,29.6,31.8,38.1,34.7,35.7,-,-,-,-,-,-
11/15/2014,0,33.3,71,1956,17.3,14.5,1996,26,3:55 PM,5:50 AM,90,56,76,38.9,0,0,0,264.19,,5.4,13.2,11:45 AM,36.6,30.4,32.7,36.1,34.6,35.5,-,-,-,-,-,-
11/16/2014,0.14,34.5,69,1987,25.9,13.6,1997,30.1,2:20 PM,8:25 AM,97,72,85,34.8,0,0,0,67.76,,2.7,10.3,12:35 PM,35.7,32.1,33.5,36.6,35.2,35.8,-,-,-,-,-,-
11/17/2014,0.06,30.1,78,1958,13.1,12,1959,24.2,12:25 AM,11:50 PM,97,72,88,40.8,0,0,0,114.04,,11.2,28.8,10:20 PM,34.7,34.4,34.5,36.7,36.6,36.6,-,-,-,-,-,-
11/18/2014,0,16.5,70,1953,9.3,9,1959,12.8,2:05 PM,8:05 AM,88,71,78,52.1,0,0,0,228.12,,19.6,26.1,2:10 PM,34.5,33.9,34.1,36.6,36,36.2,-,-,-,-,-,-
11/19/2014,0,33.9,70,1953,10,19.1,1986,22.2,5:55 PM,1:25 AM,88,73,78,42.7,0,0,0,111.89,,15.1,28.5,8:20 PM,33.9,33.8,33.9,36,35.7,35.8,-,-,-,-,-,-
11/20/2014,0,26.4,69,1953,13.5,17.1,1984,22.4,3:40 PM,11:55 PM,84,67,75,42.6,0,0,0,257.05,,15.9,26.3,4:05 PM,34,33.7,33.9,35.8,35.5,35.7,-,-,-,-,-,-
11/21/2014,0,26.2,66,1953,7,12,1969,17.3,5:00 PM,8:50 AM,85,62,76,47.7,0,0,0,260.29,,3.5,9.6,3:05 PM,33.7,33.3,33.5,35.6,35.2,35.4,-,-,-,-,-,-
11/22/2014,0.06,50.3,65.2,1999,15.9,11,1964,38.1,6:25 PM,12:20 AM,92,70,81,26.9,0,0,0,78.41,,10.5,19,2:20 PM,41.2,33.3,36,39.4,34.6,36.1,-,-,-,-,-,-
11/23/2014,0.32,59.7,71.2,1999,44.7,10,1971,51.1,2:55 PM,7:35 AM,94,69,82,13.9,0,1,3.5,121.51,,9.1,20.1,10:35 PM,50.4,41.2,44.7,45.5,39.4,42.5,-,-,-,-,-,-
11/24/2014,0.29,58.6,65.7,2001,35.6,11,1970,48.8,12:20 PM,11:00 PM,94,76,85,16.1,0,0,2.3,75.91,,23.5,39.3,1:05 PM,51.6,38.6,47,48.6,42,46.4,-,-,-,-,-,-
11/25/2014,0,36,65,2006,28.9,16,1970,32.2,12:00 AM,11:50 PM,87,75,82,32.8,0,0,0,35.39,,14,28.2,12:00 AM,38.5,34.7,36.2,41.9,37.3,39,-,-,-,-,-,-
11/26/2014,0,33.7,64.5,1984,27.5,12.7,1991,29.9,3:35 PM,10:05 PM,92,76,82,35.1,0,0,0,81.33,,0.3,6.7,2:45 PM,37.4,33.9,34.9,38,36.4,37.1,-,-,-,-,-,-
11/27/2014,0,34.2,68.4,1990,26.7,9,1956,30.4,12:45 PM,11:55 PM,95,65,83,34.5,0,0,0,121.76,,8.3,17.6,3:40 PM,36.5,33.7,34.7,37.2,36.1,36.6,-,-,-,-,-,-
11/28/2014,0,30.9,68.8,2005,18.4,2,1955,25.4,10:10 PM,5:15 AM,89,72,81,39.5,0,0,0,132.17,,5.2,12.9,2:10 PM,34.3,32.8,33.3,36.4,35.4,35.7,-,-,-,-,-,-
11/29/2014,0,51.2,65,1960,29.9,6,1958,40.1,11:35 PM,8:45 AM,84,60,74,24.9,0,0,0.1,168.36,,9.3,17.8,1:55 PM,42.1,32.7,36.2,40.3,35.1,36.7,-,-,-,-,-,-
11/30/2014,0,64,62.3,2006,46.1,-1,1958,56.4,1:40 PM,11:55 PM,91,75,84,8.5,0,6.4,5.8,105.5,,14.2,25.1,12:35 PM,51.1,42.2,47.2,47.8,40.4,44.4,-,-,-,-,-,-
12/1/2014,0,45.9,63,1970,22.6,9,1976,33.9,12:00 AM,11:45 PM,89,39,72,31,0,0,0,128.47,,6.9,14.6,12:30 AM,48.3,34.8,40.7,47.5,38.7,42.7,-,-,-,-,-,-
12/2/2014,0,32.5,68.6,1982,21.9,1,1966,27.7,11:55 PM,12:15 AM,91,77,83,37.2,0,0,0,46.18,,4.3,10.8,7:25 AM,34.7,32.2,32.8,38.7,35.8,36.3,-,-,-,-,-,-
12/3/2014,0,41.2,68.1,1982,20.4,-8,1976,32.7,3:10 PM,11:45 PM,96,47,80,32.2,0,0,0,214.93,,12.3,23,2:00 PM,39.9,33,35.4,38.5,35.9,36.8,-,-,-,-,-,-
12/4/2014,0,34.1,62,1953,19.2,0,1966,27.4,4:35 PM,1:15 AM,90,71,83,37.6,0,0,0,85.32,,2.9,8.2,7:25 PM,33,31,31.8,36.2,34.3,34.7,-,-,-,-,-,-
12/5/2014,0.12,42.3,69,2001,31.2,0,1976,36.4,4:30 PM,12:00 AM,95,78,85,28.5,0,0,0,55.21,,2.6,7.7,1:20 AM,39.7,32.5,35.9,38.8,34.7,36.5,-,-,-,-,-,-
12/6/2014,0.29,40.7,65,1956,26.4,-2,1964,35.7,2:25 PM,11:55 PM,96,77,88,29.2,0,0,0,61.47,,3.7,11.9,3:30 PM,40.3,35,37.6,39.7,37.5,38.5,-,-,-,-,-,-
12/7/2014,0,37.2,62,1956,18.8,-1,1977,28.8,2:25 PM,8:20 AM,91,73,85,36.1,0,0,0,171.78,,4.3,14.3,4:25 PM,35,32.6,33.5,37.4,35.1,35.8,-,-,-,-,-,-
12/8/2014,0.02,42.7,65,1966,28.7,-3.5,2005,35.8,4:15 PM,8:50 AM,93,64,80,29.1,0,0,0,105.06,,4,12.8,2:50 PM,37.3,33.1,34.6,37.3,35,35.8,-,-,-,-,-,-
12/9/2014,0.01,39.6,58,1952,35.6,-5,1964,37.6,12:50 AM,11:15 PM,97,88,94,27.3,0,0,0,40.08,,4.6,10.8,9:25 PM,39.4,36.9,37.9,39.1,37.3,38.3,-,-,-,-,-,-
12/10/2014,0,35.6,67,1971,22.2,-8,1958,30.3,12:05 AM,11:55 PM,92,78,84,34.7,0,0,0,48.9,,5.9,10.9,1:05 AM,36.9,33.7,34.8,38.3,35.8,36.7,-,-,-,-,-,-
12/11/2014,0,37.7,63,1971,18.2,-7,1977,26.7,4:05 PM,5:35 AM,92,61,83,38.2,0,0,0,261.35,,9.2,15.9,3:50 PM,33.7,31,32,35.8,34,34.5,-,-,-,-,-,-
12/12/2014,0,35.8,62,1979,23.5,-10,1962,28.7,4:20 PM,2:40 AM,97,78,91,36.3,0,0,0,127.68,,10.3,14.4,10:15 PM,32.2,31.1,31.6,34.1,33.6,33.8,-,-,-,-,-,-
12/13/2014,0,42.7,59.3,1991,28.4,-9,1958,36.2,11:55 PM,12:55 AM,97,88,94,28.8,0,0,0,57.46,,10.1,15.2,12:05 AM,37.8,32.1,34.2,37.1,33.8,34.9,-,-,-,-,-,-
12/14/2014,0,51,61,1975,37.5,-1,1958,44.5,4:30 PM,8:20 PM,97,83,90,20.4,0,0,0.1,64.61,,8.8,12.7,2:35 PM,44.3,37.8,40.4,41.6,37.1,39.5,-,-,-,-,-,-
12/15/2014,0.03,51.1,64,1975,35.6,-5,1958,41.3,5:00 PM,8:30 AM,97,76,93,23.6,0,0,0.1,53.55,,3.5,10.5,5:20 PM,46.3,38.3,40.5,42.9,39.3,40.6,-,-,-,-,-,-
12/16/2014,0.22,47.8,61.9,1984,39.7,-4.7,1989,44.4,12:15 PM,11:45 PM,97,92,94,20.6,0,0,0,35.42,,10.5,21.3,12:55 PM,44.2,41.3,42.7,43,41.2,42.2,-,-,-,-,-,-
12/17/2014,0,40.1,57.9,2006,27.8,-7.8,1989,31.9,12:10 AM,11:55 PM,94,81,86,33,0,0,0,24.71,,13.3,19.6,12:20 AM,41.8,34.4,36.7,42.4,36.8,39,-,-,-,-,-,-
12/18/2014,0,30.2,58,1967,27.7,-4.5,1989,28.7,12:55 PM,12:45 AM,91,81,87,36.2,0,0,0,40.55,,8.5,13.5,12:25 AM,34.4,33.7,33.9,36.8,35.6,36,-,-,-,-,-,-
12/19/2014,0,30.6,58,1957,28,-8,1963,29.1,4:30 PM,8:30 AM,92,76,87,35.8,0,0,0,31.92,,3.2,8.6,4:05 AM,33.7,33.5,33.6,35.6,35.2,35.4,-,-,-,-,-,-
12/20/2014,0,31.6,60.5,1988,23.7,-8,1963,29.5,2:55 PM,11:50 PM,94,77,84,35.5,0,0,0,37.63,,0.1,3.1,10:50 AM,33.5,33.2,33.4,35.2,35,35.1,-,-,-,-,-,-
12/21/2014,0,35,65,1967,18.9,-14.3,1989,26.9,3:00 PM,3:20 AM,95,76,89,38,0,0,0,100.36,,0.9,6.8,11:55 PM,33.2,32,32.4,35,34.1,34.4,-,-,-,-,-,-
12/22/2014,0,40,61,1967,21.4,-19.8,1989,31.4,4:30 PM,6:50 AM,92,81,88,33.6,0,0,0,115.15,,6.1,11.7,12:30 PM,32.6,30.8,31.7,34.3,33.6,33.8,-,-,-,-,-,-
12/23/2014,0.02,54.2,55,1957,38.2,-14.8,1989,47.4,4:45 PM,1:30 AM,98,87,92,17.6,0,0,0.9,91.54,,6.4,12.6,1:35 PM,45.9,32.1,40.5,42.4,34.1,38.6,-,-,-,-,-,-
12/24/2014,0.32,55.7,60,1964,37.9,-15.3,1983,48.5,2:25 PM,11:55 PM,98,91,96,16.5,0,0,1.4,22.99,,8.5,27.6,8:20 PM,49,41,45.6,45.6,42.4,44,-,-,-,-,-,-
12/25/2014,0,39.3,63.8,1982,32.8,-13.7,2004,36.9,11:50 AM,10:30 PM,94,79,89,28.1,0,0,0,61.52,,13.6,21.6,1:40 PM,41,35.8,38.8,42.7,38.4,40.3,-,-,-,-,-,-
12/26/2014,0,48.8,53,1959,30.9,-7.1,1983,38.5,4:05 PM,3:55 AM,94,75,88,26.5,0,0,0,211.95,,7.3,18.1,3:05 PM,42.8,34.3,37.3,40.2,36.5,38.1,-,-,-,-,-,-
12/27/2014,0.03,49.3,63,1959,38.9,-9.7,2004,45.5,3:45 PM,12:00 AM,97,76,88,19.4,0,0,0,45.83,,9.8,17.4,4:30 PM,44,37.6,41.6,42.9,38.8,40.9,-,-,-,-,-,-
12/28/2014,0.11,39.3,64.7,1984,25.1,-7,2000,33.5,12:00 AM,11:35 PM,96,76,89,31.5,0,0,0,81.55,,6.1,14.2,12:35 AM,42.5,35,38.1,42.7,37.7,39.8,-,-,-,-,-,-
12/29/2014,0,33.6,62.6,1984,17.5,-8,1983,25.2,3:05 PM,8:55 AM,95,61,85,39.8,0,0,0,206.23,,1.2,6.7,11:30 AM,34.9,32.7,33.4,37.7,35.2,35.9,-,-,-,-,-,-
12/30/2014,0,25.6,60,1965,16,-11.2,1983,20.7,4:20 PM,4:00 AM,90,62,78,44.3,0,0,0,215.81,,4.2,13.3,4:25 PM,33.1,28.7,31,35.2,33.7,34.2,-,-,-,-,-,-
12/31/2014,0,21.9,60,1965,11.4,-16,1976,16.2,4:10 PM,2:30 AM,86,47,72,48.7,0,0,0,240.73,,12.4,22.6,5:05 PM,29.7,24.4,26.7,33.7,32,32.6,-,-,-,-,-,-
1/1/2015,0,31.3,60.9,1985,16.4,-12,1977,23.2,4:05 PM,7:55 AM,78,51,67,41.8,0,0,0,228.72,,16.7,26.9,2:05 PM,30,24.1,26.8,31.9,31,31.4,-,-,-,-,-,-
1/2/2015,0,35.6,59.3,2000,17.4,-5,1974,26.5,4:10 PM,8:00 AM,89,63,78,38.4,0,0,0,172.55,,4.9,12.3,12:00 PM,30.6,25.5,28.3,31.5,30.8,31.2,-,-,-,-,-,-
1/3/2015,0.82,42.7,59.5,1997,25.5,-5.9,1996,32.4,8:25 PM,12:40 AM,98,83,94,32.6,0,0,0,15.92,,3.1,8.9,11:35 AM,31.7,28.8,30.5,31.9,31.5,31.6,-,-,-,-,-,-
1/4/2015,0.12,43,68.5,1997,24.7,-18,1981,35.3,3:05 AM,11:55 PM,99,78,94,29.6,0,0,0,24.02,,12.2,25.6,10:50 AM,31.9,31.6,31.7,32.3,31.9,32.1,-,-,-,-,-,-
1/5/2015,0,24.7,63.7,1997,8.5,-20,1981,12.1,12:15 AM,8:20 PM,89,72,76,52.9,0,0,0,164.89,,14.9,23.7,2:55 AM,31.7,31.2,31.6,32.7,32.3,32.5,-,-,-,-,-,-
1/6/2015,0.09,15.5,58.1,1998,5,-5,1970,10.2,3:50 PM,10:20 AM,90,75,85,54.7,0,0,0,153.86,,8.8,22.7,11:30 PM,31.2,30.6,30.9,32.7,32.6,32.6,-,-,-,-,-,-
1/7/2015,0,11.6,59.8,1989,-0.5,-12,1970,7.6,4:25 PM,8:10 PM,90,57,74,57.4,0,0,0,242.94,,11.9,22.8,12:25 AM,30.8,29.4,30.3,32.6,32.1,32.3,-,-,-,-,-,-
1/8/2015,0,17.4,61,1965,-6.8,-13,1970,2.2,11:10 PM,8:15 AM,90,67,77,62.8,0,0,0,173.2,,17.4,27.7,11:55 PM,29.4,27.5,28.2,32.1,31.4,31.8,-,-,-,-,-,-
1/9/2015,0,18.9,59,1965,2.2,-16,1970,11.2,4:15 AM,11:55 PM,90,70,79,53.8,0,0,0,235.74,,20.7,27.5,12:15 AM,28.4,25.8,27.4,31.4,30.6,31,-,-,-,-,-,-
1/10/2015,0,16.8,48.6,2000,-2.9,-12.1,1999,5.2,11:55 PM,8:45 AM,82,68,76,59.7,0,0,0,266.77,,11.6,20.8,4:20 PM,26.8,23.5,25.2,30.6,29.5,29.9,-,-,-,-,-,-
1/11/2015,0.17,31.7,58,1975,16.9,-10,1979,26.7,3:10 PM,12:00 AM,97,62,74,38.3,0,0,0,79.54,,8.5,13.5,3:40 PM,29.6,25.9,28.1,30.6,29.6,30,-,-,-,-,-,-
1/12/2015,0.17,33,66.7,1995,11,-10,1979,26.9,2:50 PM,11:55 PM,97,79,92,38,0,0,0,46.83,,3.2,13.3,4:30 PM,30.4,29.6,30,31.1,30.6,30.8,-,-,-,-,-,-
1/13/2015,0,11.7,70.1,1995,-6.6,-11,1977,4.4,2:40 PM,9:00 AM,89,75,84,60.5,0,0,0,132.16,,0.3,5.5,12:10 AM,30.4,29.9,30.1,31.2,31.1,31.1,-,-,-,-,-,-
